ID,Name,Category,Rarity,Value
5518,Ancient Cobron Amourok Plush,Plushie,6,1000
5519,Ancient Makoat Amourok Plush,Plushie,6,1000
5520,Investigating Code Monkey,Companion,6,1
5521,Rainbow Cobron Morphing Potion,Morph,5,25000
5522,Weathered Coin,Coin,6,1000
5523,Mythical Ori Feather,Beauty,6,1000
5524,Mythical Ori Feather Ice Cube,Ice Cube,6,1000
5525,Ancient Anomaly Plush,Plushie,6,1000
5526,Vengeful Sea Trading Card,Trading Card,6,1000
5527,Archaic and Wise Profile Skin,Profile Skin,6,1000
5528,Legendary Profile Skin,Profile Skin,6,1000
5529,Ancient Dovu Morphing Potion,Morph,5,15000
5530,Tablet,Toy,3,888
5531,Silicon Ridix Pen,Toy,2,687
5532,Camouflage Ducky,Toy,2,349
5533,Frankenducky,Toy,3,934
5534,Bird Watcher Ducky,Toy,4,1365
5535,Monkey Ducky,Toy,5,1723
5536,Snappy Shark Plush,Plushie,2,329
5537,Soft Jellyfish Plush,Plushie,3,1000
5538,Snuggly Sea Turtle Plush,Plushie,4,1247
5539,Coral Reef Stamp,Stamp,5,1662
5540,Seahorse Ice Cube,Ice Cube,3,12551
5541,Black Ducky,Toy,2,532
5542,Brown Ducky,Toy,3,2079
5543,Glacial Ducky,Toy,5,7632
5544,Turquoise Ducky,Toy,4,3901
5545,White Ducky,Toy,1,273
5546,Love Ducky,Toy,2,465
5547,Snowdrift Ducky,Toy,3,1086
5548,Cottoncandy Ducky,Toy,1,334
5549,Cubed Ducky,Toy,3,956
5550,Dreamworld Ducky,Toy,4,3701
5551,Dead Evil Ducky,Stamp,1,3000000
5552,You Quack Me Up Stamp,Stamp,3,1145
5553,Mythical Horn Trumpet,Battle Item,6,1000
5554,Mythical Horn Trumpet Ice Cube,Ice Cube,6,1000
5555,Mythical Scale Pendant,Beauty,6,1000
5556,Ancient Horn Trumpet,Battle Item,6,1000
5557,Ancient Horn Trumpet Ice Cube,Ice Cube,6,1000
5558,Ancient Powers Ice Cube,Ice Cube,6,1000
5559,Amourok Annual 2021,Book,6,1000
5560,Hoarder Stamp,Stamp,6,1000
5561,Joizey,Companion,6,1000
5562,Mythical Jakrit Carrot,Food,5,1000
5563,Ancient Ridix Sculpture Figurine,Figurine,6,1000
5564,Panis Quadratis,Food,5,1000
5565,Ancient Mythical Traptur Plush,Plushie,6,1000
5566,Taibus,Companion,6,1000
5567,Icicle Ducky,Toy,3,912
5568,Floral Ducky,Toy,2,632
5569,Searcher Plush,Plushie,3,866
5570,Allpacker,Companion,6,1
5571,Bonsai Tree Stamp,Stamp,5,5000
5572,Honeycomb Ice Cube,Ice Cube,5,5000
5573,Daffy,Companion,5,5000
5574,Passionate Poetry,Book,4,2453
5575,Spud,Companion,2,465
5576,Mythical Makoat Plushie,Plushie,4,2065
5577,Pineapple,Food,6,500
5578,Watermelon,Food,3,1090
5579,Corn,Battle Item,7,500
5580,Dragon Fruit,Food,4,1005
5581,Avocado,Food,1,625
5582,Eggplant,Food,2,622
5583,White Ratbe,Companion,4,2336
5584,Brown Ratbe,Companion,1,735
5585,Grey Ratbe,Companion,2,1442
5586,Black Ratbe,Companion,3,1953
5587,Button Mushroom,Food,1,466
5588,Enoki Mushroom,Food,3,1004
5589,Shiitake Mushroom,Food,2,655
5590,Worst Pie in Terrafrost,Food,6,1
5591,Dreamworld Novitegg,Novitegg,4,500
5592,Dreamworld Novitegg Ice Cube,Ice Cube,3,1000
5593,Empty Dreamworld Novitegg,Empty Novitegg,6,250
5594,Fairy Novitegg,Novitegg,4,500
5595,Fairy Novitegg Ice Cube,Ice Cube,3,1000
5596,Empty Fairy Novitegg,Empty Novitegg,6,250
5597,Woodland Novitegg,Novitegg,4,500
5598,Woodland Novitegg Ice Cube,Ice Cube,3,1000
5599,Empty Woodland Novitegg,Empty Novitegg,6,250
5600,Bottled Dreams,Battle Item,6,1000
5601,Dreamy Weighted Blanket,Beauty,6,1000
5602,Nightlight,Ice Cube,5,9999
5603,Lullaby Ice Cube,Ice Cube,6,1000
5604,A Fairy's Tale,Book,6,1000
5605,Enchanted Coin,Coin,6,1000
5606,Fairy Dust Trading Card,Trading Card,6,1000
5607,Twinkle,Companion,6,1000
5608,Loose Leaf Tea,Food,4,1000
5609,Savannah Stamp,Stamp,6,1000
5610,Woodland Sharshel Egg Plush,Plushie,6,1000
5611,Woodland Wulfer Figurine,Figurine,6,1000
5612,Earth Fairy Stamp,Stamp,3,735
5613,Fire Fairy Stamp,Stamp,2,599
5614,Ice Fairy Stamp,Stamp,4,1067
5615,Space Fairy Stamp,Stamp,5,1677
5616,Wind Fairy Stamp,Stamp,1,274
5617,Mythical Xephyr Plushie,Plushie,3,896
5618,Baby Jexta Plush,Plushie,6,5000
5619,Chubee,Companion,6,5000
5620,Pirate Krittle Morphing Potion,Morph,5,20000
5621,Che'etWan Plush,Plushie,4,2004
5622,Green Noviteggs and Ham,Food,5,3000
5623,Ori Hatchling Plush,Plushie,6,3000
5624,Chocolate Covered Stamp,Stamp,6,3000
5625,Magical Novitaria Brush,Toy,6,3000
5626,Magical Novitaria Brush Ice Cube,Ice Cube,6,3000
5627,Special Delivery Avatar,Avatar,6,3000
5628,Baby Trido Morphing Potion,Morph,5,20000
5629,Black Ducky Ice Cube,Ice Cube,3,1600
5630,Brown Ducky Ice Cube,Ice Cube,3,3100
5631,Cottoncandy Ducky Ice Cube,Ice Cube,3,1400
5632,Cubed Ducky Ice Cube,Ice Cube,3,2000
5633,Dead Evil Ducky Ice Cube,Ice Cube,3,7700
5634,Dreamworld Ducky Ice Cube,Ice Cube,3,4800
5635,Glacial Ducky Ice Cube,Ice Cube,3,8700
5636,Love Ducky Ice Cube,Ice Cube,3,1500
5637,Mythical Ducky Ice Cube,Ice Cube,3,4500
5638,Snowdrift Ducky Ice Cube,Ice Cube,3,2300
5639,Turquoise Ducky Ice Cube,Ice Cube,3,5000
5640,White Ducky Ice Cube,Ice Cube,3,1300
5641,Ballerina Music Box,Toy,6,1
5642,Jester,Companion,4,4676
5643,Party Ducky,Toy,2,622
5644,Fairy Ridix Morphing Potion,Morph,5,20000
5645,Black Snow Jar Stamp,Stamp,2,765
5646,Blue Snow Jar Stamp,Stamp,1,369
5647,Brown Snow Jar Stamp,Stamp,2,699
5648,Cottoncandy Snow Jar Stamp,Stamp,3,901
5649,Green Snow Jar Stamp,Stamp,1,215
5650,Grey Snow Jar Stamp,Stamp,3,1003
5651,Glacial Snow Jar Stamp,Stamp,5,2344
5652,Orange Snow Jar Stamp,Stamp,3,873
5653,Pink Snow Jar Stamp,Stamp,2,677
5654,Purple Snow Jar Stamp,Stamp,3,721
5655,Snowdrift Snow Jar Stamp,Stamp,4,1567
5656,Turquoise Snow Jar Stamp,Stamp,4,1973
5657,White Snow Jar Stamp,Stamp,2,496
5658,Yellow Snow Jar Stamp,Stamp,1,305
5659,Cobrons and Ladders Board Game,Toy,3,997
5660,Cobrons and Ladders Trading Card,Trading Card,4,1369
5661,Cobrons and Ladders Figurine,Figurine,5,1765
5662,Dreamworld Lugra Morphing Potion,Morph,5,10000
5663,Cenni and Goli Plush,Plushie,4,2003
5664,Strawberry Teapot,Toy,6,1
5665,Papaya Chia Pudding,Food,5,5000
5666,Snowdune Trading Card,Trading Card,5,5000
5667,Sunbathing Snow Sprite Plush,Plushie,5,5000
5668,Angelic Dabu Plushie,Plushie,2,755
5669,Party Dabu Plushie,Plushie,4,1275
5670,Angelic Dabu Morphing Potion,Morph,5,20000
5671,Party Dabu Morphing Potion,Morph,5,25000
5672,Marching Mugee,Companion,3,1047
5673,Dreamworld Ice Cube,Ice Cube,4,3684
5674,Fire Ice Cube,Ice Cube,3,1996
5675,What Goes In A Plushie,Book,2,755
5676,My Buttons!,Book,3,942
5677,A Walk Through Dreamworld,Book,4,1227
5678,Raspberry Snowda Float,Food,1,244
5679,Blueberry Snowda Float,Food,1,305
5680,Cherry Snowda Float,Food,2,574
5681,Grape Snowda Float,Food,2,611
5682,Kiwi Snowda Float,Food,3,831
5683,Lemon Snowda Float,Food,3,913
5684,Liquorice Snowda Float,Food,4,1435
5685,Orange Snowda Float,Food,2,600
5686,Unflavored Snowda Float,Food,1,197
5687,Mystery Snowda Float,Food,5,2483
5688,Audril Onigiri,Food,4,2556
5689,Krittle Onigiri,Food,5,4001
5690,Ori Onigiri,Food,1,344
5691,Ridix Onigiri,Food,2,642
5692,Sharshel Onigiri,Food,1,399
5693,Wulfer Onigiri,Food,2,473
5694,Traptur Onigiri,Food,3,907
5695,Cobron Onigiri,Food,1,376
5696,Makoat Onigiri,Food,2,652
5697,Jakrit Onigiri,Food,3,877
5698,Dovu Onigiri,Food,2,793
5699,Dabu Onigiri,Food,1,196
5700,Trido Onigiri,Food,1,265
5701,Xephyr Onigiri,Food,3,873
5702,Novyn Onigiri,Food,3,911
5703,Zabeu Onigiri,Food,3,831
5704,Champ,Companion,6,1000
5705,Winner Candy Bucket,Food,5,1000
5706,Winner Candy Bucket Ice Cube,Ice Cube,6,1000
5707,The Origin Of The Team Contest,Book,6,1000
5708,The Secrets of Team Blue Audril,Book,6,1000
5709,The Secrets of Team Green Trido,Book,6,1000
5710,The Secrets of Team Red Dovu,Book,6,1000
5711,The Secrets of Team Yellow Sharshel,Book,6,1000
5712,Team Blue Audril Candy Bucket,Food,5,1000
5713,Team Green Trido Candy Bucket,Food,5,1000
5714,Team Red Dovu Candy Bucket,Food,5,1000
5715,Team Yellow Sharshel Candy Bucket,Food,5,1000
5716,Team Blue Audril Candy Bucket Ice Cube,Ice Cube,6,1000
5717,Team Green Trido Candy Bucket Ice Cube,Ice Cube,6,1000
5718,Team Red Dovu Candy Bucket Ice Cube,Ice Cube,6,1000
5719,Team Yellow Sharshel Candy Bucket Ice Cube,Ice Cube,6,1000
5720,Blue Spard Plush,Plushie,6,1000
5721,Green Spard Plush,Plushie,6,1000
5722,Red Spard Plush,Plushie,6,1000
5723,Yellow Spard Plush,Plushie,6,1000
5724,Fluffy Mateeni,Companion,6,1
5725,Empty Ice Snow Jar,Misc,6,5000
5726,Rainbow Freakshake,Food,3,1883
5727,Dreamworld Lugra Plushie,Plushie,2,772
5728,Blue Token Plush,Plushie,1,384
5729,Bronze Token Plush,Plushie,3,1223
5730,Green Token Plush,Plushie,2,622
5731,Orange Token Plush,Plushie,2,700
5732,Purple Token Plush,Plushie,2,811
5733,Red Token Plush,Plushie,1,299
5734,Yellow Token Plush,Plushie,1,307
5735,Silver Token Plush,Plushie,4,1224
5736,Gold Token Plush,Plushie,4,2016
5737,Platinum Token Plush,Plushie,5,4011
5738,Black Ducky Stamp,Stamp,1,273
5739,Brown Ducky Stamp,Stamp,2,533
5740,Cottoncandy Ducky Stamp,Stamp,2,601
5741,White Ducky Stamp,Stamp,1,311
5742,Turquoise Ducky Stamp,Stamp,3,873
5743,Snowdrift Ducky Stamp,Stamp,3,769
5744,Glacial Ducky Stamp,Stamp,3,871
5745,Love Ducky Stamp,Stamp,3,913
5746,Cubed Ducky Stamp,Stamp,4,1143
5747,Dreamworld Ducky Stamp,Stamp,3,973
5748,Mythical Ducky Stamp,Stamp,5,4325
5749,Raven And Walker Plush,Plushie,4,2043
5750,Baleful Scythe,Battle Item,3,937
5751,Ruthless Scimitar,Battle Item,2,766
5752,Tattered Cloak,Battle Item,2,666
5753,Viral Bomb,Battle Item,3,1002
5754,Riog,Companion,6,1
5755,Rainbow Herji,Companion,4,2054
5756,Phaenia,Companion,3,1996
5757,Winter Herjis Figurine,Figurine,6,5000
5758,Gregoire,Companion,6,5000
5759,Warm Mateeni Plush,Plushie,6,5000
5760,Mountaineering Backpack,Beauty,6,5000
5761,Snowy Footprints Trading Card,Trading Card,6,5000
5762,Compass Coin,Coin,6,5000
5763,Ice Cold Gazpacho,Food,5,5000
5764,Magic Freezing Water,Battle Item,6,5000
5765,Snowslide Ice Cube,Ice Cube,6,5000
5766,Waterfall Stamp,Stamp,6,5000
5767,Volf,Companion,3,1872
5768,Scincus,Companion,4,3845
5769,Irewolf,Companion,2,922
5770,Ballol,Companion,1,804
5771,Musari,Companion,5,5012
5772,Fairy Ducky,Toy,3,997
5773,Fire Ducky,Toy,2,672
5774,Fairy Ducky Stamp,Stamp,3,768
5775,Fire Ducky Stamp,Stamp,2,632
5776,Fairy Ducky Ice Cube,Ice Cube,3,2000
5777,Fire Ducky Ice Cube,Ice Cube,3,1675
5778,Party Ducky Stamp,Stamp,4,2105
5779,Party Ducky Ice Cube,Ice Cube,3,1625
5780,Companion Bed,Toy,6,500
5781,10 Companions Bed,Misc,5,5000
5782,Phantasmoire Lugra Plushie,Plushie,2,666
5783,Earthy Phantasmoire Lugra Plush,Plushie,3,1009
5784,Ominous Phantasmoire Lugra Plush,Plushie,3,972
5785,Ghastly Phantasmoire Lugra Plush,Plushie,4,1385
5786,Wicked Phantasmoire Lugra Plush,Plushie,5,3012
5787,Pinata Ducky,Toy,2,705
5788,Prankster Ducky,Toy,1,557
5789,Space Ducky,Toy,3,1073
5790,Pinata Ducky Ice Cube,Ice Cube,3,1705
5791,Prankster Ducky Ice Cube,Ice Cube,3,1560
5792,Space Ducky Ice Cube,Ice Cube,3,2075
5793,Pinata Ducky Stamp,Stamp,3,1142
5794,Prankster Ducky Stamp,Stamp,2,799
5795,Space Ducky Stamp,Stamp,4,1964
5796,???,None,0,0
5797,Ice Snow Jar,Morph,5,5000
5798,Snowslide Discovery Avatar,Avatar,5,5000
5799,Fall into Autumn Profile Skin,Profile Skin,5,5000
5800,Leaf Beanbag Chair,Toy,5,5000
5801,Hunny,Companion,5,5000
5802,Fae,Companion,1,6
5803,Storm Ducky,Toy,4,1231
5804,Tech Ducky,Toy,2,667
5805,Toon Ducky,Toy,3,799
5806,Storm Ducky Stamp,Stamp,3,706
5807,Tech Ducky Stamp,Stamp,2,593
5808,Toon Ducky Stamp,Stamp,2,304
5809,Storm Ducky Ice Cube,Ice Cube,3,2231
5810,Tech Ducky Ice Cube,Ice Cube,3,1667
5811,Toon Ducky Ice Cube,Ice Cube,3,1799
5812,Origami Ducky,Toy,3,831
5813,Chubee Plush,Plushie,2,637
5814,Green Bandit Mask,Beauty,2,210
5815,White Bandit Mask,Beauty,2,210
5816,Blackberry Vanilla Kombucha,Food,3,765
5817,Mint Lime Kombucha,Food,2,553
5818,Yossi,Companion,3,993
5819,Needlemouse,Companion,2,637
5820,Spyre,Companion,3,899
5821,Skullder,Companion,4,1275
5822,Fancy Code Monkey,Companion,6,1
5823,Lemon Bar,Food,2,432
5824,Mac N Cheese Meal,Food,3,1022
5825,Sweet Present,Openable,2,666
5826,Spicy Cinnamon Sticks,Battle Item,6,5000
5827,Phantasmoire Freakshake,Food,5,5000
5828,Candy Wrapper Ice Cube,Ice Cube,6,5000
5829,Sweet Tooth Traptur Plush,Plushie,6,5000
5830,Candy Scented Stamp,Stamp,6,5000
5831,Candy Coma Figurine,Figurine,6,5000
5832,Candy Corn Earrings,Beauty,6,5000
5833,Sweet Treats Profile Skin,Profile Skin,6,5000
5834,Demon Rhubarb Pie,Food,6,666
5835,Tear Gas Mask,Beauty,6,666
5836,Vinegar Ice Cube,Ice Cube,6,666
5837,Shudder Stamp,Stamp,6,666
5838,Strawberry Pal,Companion,6,666
5839,Party Krittle Morphing Potion,Morph,5,25000
5840,Phantasmoire Jakrit Plushie,Plushie,2,666
5841,Ghastly Phantasmoire Jakrit Plush,Plushie,4,1472
5842,Wicked Phantasmoire Jakrit Plush,Plushie,4,2902
5843,Ominous Phantasmoire Jakrit Plush,Plushie,3,837
5844,Noxious Phantasmoire Jakrit Plush,Plushie,2,573
5845,Sinister Phantasmoire Jakrit Plush,Plushie,5,3225
5846,Bee Ducky,Toy,6,1
5847,Audril Pancake,Food,1,143
5848,Ori Pancake,Food,1,218
5849,Ridix Pancake,Food,1,296
5850,Sharshel Pancake,Food,1,357
5851,Wulfer Pancake,Food,1,453
5852,Traptur Pancake,Food,2,563
5853,Cobron Pancake,Food,2,611
5854,Makoat Pancake,Food,2,754
5855,Jakrit Pancake,Food,2,826
5856,Dovu Pancake,Food,2,880
5857,Trido Pancake,Food,3,934
5858,Xephyr Pancake,Food,3,1014
5859,Novyn Pancake,Food,3,1097
5860,Krittle Pancake,Food,3,1143
5861,Lugra Pancake,Food,3,1225
5862,Zabeu Pancake,Food,4,2597
5863,Dabu Pancake,Food,5,3785
5864,Woodland Krittle Morphing Potion,Morph,5,25000
5865,Commander Helmet,Beauty,3,1470
5866,Cheese Pizza Pie,Food,1,534
5867,Pepperoni Pizza Pie,Food,2,788
5868,Ham and Pineapple Pizza Pie,Food,3,1092
5869,Vegetable Pizza Pie,Food,2,683
5870,Meat Pizza Pie,Food,3,1124
5871,Autumn Cactus,Companion,2,691
5872,Winter Cactus,Companion,4,2045
5873,Spring Cactus,Companion,3,967
5874,Apple Latte,Food,1,342
5875,Snowflake Latte,Food,2,572
5876,Flower Latte,Food,3,845
5877,Sunny Latte,Food,3,900
5878,Makoat Latte,Food,4,1275
5879,Vakayrian Action Figure,Toy,3,1342
5880,Treatster,Companion,4,3246
5881,Cerbpup,Companion,4,3542
5882,Rainbow Building Blocks,Toy,2,673
5883,Binny,Companion,4,3075
5884,Mr Moomoo,Companion,3,1738
5885,Collector's Plush,Plushie,5,6731
5886,Canned Coffee,Food,2,570
5887,The Tiger Poster,Toy,2,497
5888,Solitary Sprite Plush,Plushie,6,1
5889,Solitary Shoe,Beauty,6,1
5890,Aurestal Breakfast Pancakes,Food,5,1
5891,Cozy Ice Cube,Ice Cube,6,1
5892,Decoy Bauble,Toy,6,1
5893,Torn Aurestal Tale,Book,6,1
5894,Desolate Aurestal Tree Stamp,Stamp,6,1
5895,Seat for One Trading Card,Trading Card,6,1
5896,Aurestal Friendship Bracelet,Beauty,6,1
5897,Aurestal Pull Tab Card,Book,6,1
5898,Advent Board Game,Toy,6,1
5899,Toy Blaster Set,Battle Item,6,1
5900,Aurestal Buddy Bears,Plushie,6,1
5901,Leftovers To Go,Food,6,1
5902,Frozen Friendship Bauble,Ice Cube,6,1
5903,Friends Aurestal Stamp,Stamp,6,1
5904,Gifting Tree Figurine,Figurine,6,1
5905,Snowsprites Fidget Toy,Toy,6,1
5906,Charmed Aurestal Drink,Food,5,1
5907,Aurestal Pinata Plush,Plushie,6,1
5908,Aurestal Water Balloons,Battle Item,6,1
5909,Night Aurestal Stamp,Stamp,6,1
5910,New Ornaments,Book,6,1
5911,Spilled Stocking,Openable,6,1
5912,Purple Sweet Potato,Food,3,934
5913,Orange Sweet Potato,Food,2,637
5914,Storm Ridix Morphing Potion,Morph,5,50000
5915,Storm Audril Morphing Potion,Morph,5,50000
5916,Frozen Hangi,Ice Cube,5,4000
5917,Winter Avatar,Avatar,5,4000
5918,Winter Profile Skin,Profile Skin,5,4000
5919,Swindlepup,Companion,6,1
5920,Faiwi,Companion,4,3052
5921,Void Touched Rune,Battle Item,3,935
5922,Soda Pop Cat,Companion,3,831
5923,Winter Surprise Basket,Openable,3,5000
5924,Polaris,Companion,6,5000
5925,Fur-bearing Trout Ice Cube,Ice Cube,6,5000
5926,Traditional Cloudberry Mug,Food,5,5000
5927,???,None,0,0
5928,Soggy Snow Stamp,Stamp,6,5000
5929,Frozen Mitts,Beauty,6,5000
5930,Winter Scene Trading Card,Trading Card,6,5000
5931,Icy Hoverboard,Toy,6,5000
5932,Ice Audril Pinata 2022,Pinata,3,2022
5933,Cottoncandy Ori Pinata 2022,Pinata,3,2022
5934,Crystal Cobron Pinata 2022,Pinata,3,2022
5935,Baby Trido Pinata 2022,Pinata,3,2022
5936,Love Traptur Pinata 2022,Pinata,3,2022
5937,Growth Stamp,Stamp,6,2022
5938,Grow Your Own Coin,Coin,6,2022
5939,Eat Me Cake,Food,5,2022
5940,Growing Ice Cube,Ice Cube,6,2022
5941,Ice Audril Seeds,Battle Item,6,2022
5942,Cottoncandy Ori Seeds,Battle Item,6,2022
5943,Crystal Cobron Seeds,Battle Item,6,2022
5944,Love Traptur Seeds,Battle Item,6,2022
5945,Baby Trido Seeds,Battle Item,6,2022
5946,Chubegg,Companion,6,2022
5947,Novyn Ruler,Toy,6,2022
5948,Pohutukawa Tree Plush,Plushie,6,2022
5949,Natural Fur Growth Serum,Beauty,6,2022
5950,Woodland Krittle Figurine,Figurine,6,2022
5951,Too Far Back Ice Cube,Ice Cube,5,5000
5952,Time Warp Trading Card,Trading Card,5,5000
5953,Bottled Time,Battle Item,4,2504
5954,Krittle Wrist Watch,Beauty,3,1967
5955,Supercharged Tater,Food,5,1
5956,Ambiguous ICE Box,Openable,5,15000
5957,Novyn Berry Pie,Food,5,2022
5958,Ansvin Novyn Onesie,Beauty,6,2022
5959,Novyn Dancer Figurine,Figurine,6,2022
5960,Ansvin Novyn Balloon,Toy,6,2022
5961,Novoon,Companion,6,2022
5962,Guicean,Companion,5,6043
5963,Rainbow Cobron Plush,Plushie,6,1732
5964,Fairy Novyn Morphing Potion,Morph,5,20000
5965,Rainbow Novyn Morphing Potion,Morph,5,20000
5966,Dreamworld Audril Morphing Potion,Morph,5,10000
5967,Message in a Bottle,Book,5,5000
5968,Sharshel Bubble Ice Cream,Food,5,5000
5969,Sand Coin,Coin,2,473
5970,Lugra Floaty,Toy,3,933
5971,King,Companion,6,1
5972,Rave Ori Morphing Potion,Morph,5,25000
5973,Ancient Microbe Plush,Plushie,4,2459
5974,Angelic Microbe Plush,Plushie,1,340
5975,Fire Microbe Plush,Plushie,3,709
5976,Love Microbe Plush,Plushie,2,606
5977,Space Microbe Plush,Plushie,3,811
5978,Rave Makoat Morphing Potion,Morph,5,25000
5979,Full Frosty Heart,Misc,2,1000
5980,Full Blazing Heart,Misc,2,1000
5981,Ice Sharshel Amourok Plush,Plushie,6,1000
5982,Ice Ridix Amourok Plush,Plushie,6,1000
5983,Fire Zabeu Amourok Plush,Plushie,6,1000
5984,Fire Dovu Amourok Plush,Plushie,6,1000
5985,Singed Ice Krittle Plush,Plushie,6,1500
5986,Spicy Novel,Book,6,1500
5987,Vulcana,Companion,6,1500
5988,Candle Ice Cube,Ice Cube,6,1500
5989,Flaming Sherbet,Food,5,1500
5990,Flaming Hot Skirt,Beauty,6,1500
5991,Blazing Profile Skin,Profile Skin,6,1000
5992,Frosty Profile Skin,Profile Skin,6,1000
5993,Fire Crown,Beauty,3,916
5994,Mystic Lute,Battle Item,4,1923
5995,Ice Traptur Plushie,Plushie,3,729
5996,Ice Ori Plushie,Plushie,2,499
5997,Ice Cobron Plushie,Plushie,3,800
5998,Ice Makoat Plushie,Plushie,2,518
5999,Ice Xephyr Plushie,Plushie,4,1294
6000,Bubble Gum Ice Log,Food,6,1500
6001,Mango Ice Log,Food,6,1500
6002,Cottoncandy Ice Log,Food,6,1500
6003,Avocado Ice Log,Food,6,1500
6004,Durian Ice Log,Food,6,1500
6005,Lavender Ice Log,Food,6,1500
6006,Funfetti Ice Log,Food,6,1500
6007,Watermelon Ice Log,Food,6,1500
6008,Salty Liquorice Ice Log,Food,6,1500
6009,Mixed Berry Ice Log,Food,5,1500
6010,Fire Lugra Morphing Potion,Morph,5,20000
6011,Burnt Toast Stamp,Stamp,6,1000
6012,Choc Flambe,Food,5,1000
6013,Flaming Charcoal Coin,Coin,6,1000
6014,Frozen Ice Shard,Ice Cube,6,1000
6015,Untamed Bow Tie,Beauty,6,1000
6016,Ice Trido Snowglobe,Toy,6,1000
6017,Ice Trido Snowglobe Ice Cube,Ice Cube,6,1000
6018,Amourok Annual 2022,Book,6,1000
6019,Fire and Ice Figurine,Figurine,6,1000
6020,Frosty Flower,Battle Item,6,1000
6021,Mixed Ice Snow Jar Plush,Plushie,6,1000
6022,Conchice,Companion,6,1000
6023,Characol,Companion,6,1000
6024,Ice Ducky,Toy,6,1
6025,Spider Hat,Beauty,5,5000
6026,Saluriet,Companion,5,5000
6027,Gentlebug Pillow Plush,Plushie,4,1136
6028,Bottled Zappers,Battle Item,2,532
6029,Spring Haiku Card,Book,5,4000
6030,Playful Traptur Figurine,Figurine,5,5000
6031,Spring Dabu Plush,Plushie,5,5000
6032,Angelic Novyn Morphing Potion,Morph,5,20000
6033,Hedy,Companion,3,1000
6034,Lyre of Tragedy,Battle Item,5,1800
6035,Sabreve,Companion,5,1700
6036,Raviken,Companion,5,1700
6037,Rave Glasses,Beauty,5,1545
6038,Felix Facts,Book,5,1489
6039,Party Ice Cube,Ice Cube,3,8037
6040,Ice Snow Jar Ice Cube,Ice Cube,1,1000
6041,Eraser Ice Cube,Ice Cube,4,11438
6042,Mini Ice Cube,Ice Cube,2,900
6043,Space Lugra Morphing Potion,Morph,5,20000
6044,Crashed Rocket Stamp,Stamp,3,834
6045,Launching Rocket Figurine,Figurine,4,5993
6046,Meteora Ice Cube,Ice Cube,5,5000
6047,Meteora Puzzle,Toy,5,5000
6048,Shorn Herji,Companion,6,1
6049,Toon Traptur Morphing Potion,Morph,5,20000
6050,Black Trido Novitegg,Novitegg,4,500
6051,Empty Black Trido Novitegg,Empty Novitegg,6,250
6052,Black Trido Novitegg Ice Cube,Ice Cube,3,1000
6053,Orange Krittle Novitegg,Novitegg,4,500
6054,Empty Orange Krittle Novitegg,Empty Novitegg,3,500
6055,Orange Krittle Novitegg Ice Cube,Ice Cube,3,1000
6056,Turquoise Ori Novitegg,Novitegg,4,500
6057,Empty Turquoise Ori Novitegg,Empty Novitegg,6,250
6058,Turquoise Ori Novitegg Ice Cube,Ice Cube,3,1000
6059,Novitaria Trido Plush,Plushie,6,1000
6060,Stomping Ice Cube,Ice Cube,6,1000
6061,Novitaria Krittle Plush,Plushie,1,1000
6062,Spiddle,Companion,6,1000
6063,Krittle Stash Figurine,Figurine,6,1000
6064,Novitaria Ori Plush,Plushie,6,1000
6065,Attack Ori Trading Card,Trading Card,6,1000
6066,Black Trido Onesie,Beauty,6,1000
6067,Novitaria Stamper Stamp,Stamp,6,1000
6068,Novitaria Paddleball,Toy,6,1000
6069,Orange Krittle Onesie,Beauty,6,1000
6070,Krittle Smore,Food,5,1000
6071,Turquoise Ori Onesie,Beauty,6,1000
6072,Ori-shaped Glasses,Beauty,6,1000
6073,Ori-O's,Food,6,1000
6074,Woven Ice Cube,Ice Cube,6,5000
6075,Flowery Field Trading Card,Trading Card,6,5000
6076,Dovu Egg Necklace,Beauty,6,1000
6077,Fabergegg Ice Cube,Ice Cube,6,1000
6078,Whack a Novitegg,Toy,6,1000
